stop_id,stop_code,stop_name,stop_lat,stop_lon
643,23172,"Bałtycka",51.1371797200,17.0294499300
644,23143,"Bałtycka",51.1382819000,17.0293741400
645,23161,"Mochnackiego",51.1419850600,17.0366010800
646,23123,"Kamieńskiego",51.1393462800,17.0331472500
647,23124,"Kamieńskiego",51.1395609400,17.0327146700
648,23116,"Bezpieczna",51.1412386800,17.0250751400
650,23114,"Różanka",51.1393994100,17.0211160300
651,23113,"Różanka",51.1395030400,17.0216930800
652,23111,"Łużycka",51.1361168900,17.0166050300
654,10706,"Kleczkowska",51.1267139500,17.0276264000
655,10705,"Kleczkowska",51.1274451500,17.0278245300
656,10704,"PL. STASZICA",51.1224616700,17.0302606800
657,10712,"Dubois",51.1164097300,17.0332959000
658,10716,"Dubois",51.1170118900,17.0332606000
659,23307,"Las Osobowicki",51.1478158900,16.9842128500
660,23308,"Las Osobowicki",51.1479741600,16.9838305100
661,23306,"Lipska",51.1443278900,16.9871264400
662,23305,"Lipska",51.1448119600,16.9867691300
663,23304,"Jarocińska",51.1419203400,16.9906040500
664,23303,"Jarocińska",51.1423082100,16.9902143800
665,23301,"OSOBOWICE",51.1376517300,16.9936403900
666,23107,"OSOBOWICKA (Cmentarz)",51.1354559000,17.0042563000
667,23150,"Paprotna",51.1477521500,17.0205392900
668,23149,"Paprotna",51.1481809800,17.0206268600
669,23152,"Irysowa",51.1506472000,17.0178953300
670,23151,"Irysowa",51.1514322000,17.0173848600
671,23503,"Ostowa",51.1621963400,17.0033669300
672,23504,"Ostowa",51.1625585900,17.0024157900
673,23502,"Centrostal",51.1584095200,17.0089604300
674,23508,"Kominiarska",51.1689266600,16.9971452000
675,23507,"Kominiarska",51.1691800900,16.9971980000
676,23506,"OSOBOWICE (Stacja kolejowa)",51.1659480200,16.9985915600
677,23511,"Tymiankowa",51.1765761700,16.9919465400
678,23509,"LIPA PIOTROWSKA",51.1727489300,16.9950801900
679,23510,"LIPA PIOTROWSKA",51.1731299600,16.9946675500
680,23513,"Zajączkowska",51.1933045800,16.9781417200
684,23126,"Kępińska",51.1442056100,17.0308209800
685,23125,"Kępińska",51.1444099000,17.0314311400
686,23526,"Lekarska",51.1595979500,17.0276124000
687,23525,"Lekarska",51.1601646900,17.0277247600
688,23524,"Żmigrodzka (Obwodnica)",51.1548384400,17.0288383100
689,23523,"Żmigrodzka (Obwodnica)",51.1549670100,17.0291782400
690,23530,"Widawa",51.1753073700,17.0227755900
691,23529,"Widawa",51.1757613100,17.0232191100
692,23532,"Polanowicka",51.1696374100,17.0241751600
695,227902,"PSARY",51.1843955600,17.0286792500
697,23163,"Jutrosińska",51.1463619300,17.0418826300
698,23164,"Jutrosińska",51.1470221400,17.0419950600
699,23556,"Ługowa",51.1587789600,17.0444394600
700,23555,"Ługowa",51.1592049500,17.0446813800
701,23553,"Kątowa",51.1561942400,17.0443834300
702,23554,"Kątowa",51.1564894300,17.0442129900
703,23552,"Twardogórska",51.1527340800,17.0435032200
704,23551,"Twardogórska",51.1529312900,17.0437008900
705,23557,"POLANOWICE",51.1625272600,17.0459865000
706,23558,"POLANOWICE",51.1628481700,17.0457859800
707,24108,"C.H. Korona",51.1408418900,17.0871082700
708,24107,"C.H. Korona",51.1417828200,17.0932825800
709,29101,"Zielna",51.1451135500,17.1072601000
710,29102,"Zielna",51.1454497500,17.1079144100
711,29103,"Psie Pole",51.1455707400,17.1109831200
713,29539,"Kopańskiego",51.1549566500,17.1193374700
715,29531,"Przedwiośnie (Stacja kolejowa)",51.1602487800,17.1210092900
716,29534,"Azaliowa",51.1641714100,17.1119364000
717,29533,"Azaliowa",51.1639965000,17.1118338900
720,29514,"Piwnika - Ponurego",51.1495054200,17.1110523200
721,29513,"Piwnika - Ponurego",51.1502106000,17.1098420400
726,29506,"Przedwiośnie (Stacja kolejowa)",51.1596641900,17.1215061800
727,29508,"ZAKRZÓW",51.1618697000,17.1244177400
728,29509,"ZAKRZÓW",51.1628446500,17.1252252900
729,29522,"Królewska",51.1555831300,17.1290185700
730,29521,"Królewska",51.1555519900,17.1292482700
735,29105,"PSIE POLE (Stacja kolejowa)",51.1496815200,17.1200050900
737,29110,"Bierutowska",51.1541496000,17.1367611200
738,29111,"BIERUTOWSKA (Wiadukt)",51.1584667300,17.1476851900
739,326904,"Mirków - Stadion",51.1680739800,17.1645683100
740,326903,"Mirków - Stadion",51.1675704100,17.1644461700
741,326902,"Mirków - Wolności",51.1636230900,17.1570680000
742,326901,"Mirków - Wolności",51.1634093900,17.1573085200
743,326110,"SZCZODRE",51.1943966300,17.1829191400
744,326109,"SZCZODRE",51.1945674100,17.1829194100
745,326108,"Szczodre - Trzebnicka",51.1906087800,17.1839481500
746,326105,"Długołęka - skrzyżowanie",51.1794482100,17.1904205500
747,326104,"Długołęka - Wrocławska",51.1776895900,17.1880556400
748,326103,"Długołęka - Wrocławska",51.1776342700,17.1887702200
749,326131,"Dąbrowica",51.2174457500,17.2168907700
750,326114,"Szczodre - stawy",51.2044846500,17.2050706600
751,326102,"Długołęka - Volvo",51.1747635700,17.1778164100
752,326101,"Długołęka - Volvo",51.1750453200,17.1799061700
753,29131,"KIEŁCZOWSKA (LZN)",51.1465803400,17.1247318700
754,29132,"KIEŁCZOWSKA (LZN)",51.1467764000,17.1209557100
755,29311,"Poleska",51.1461778800,17.1304934700
756,29313,"Kiełczowska",51.1455231600,17.1370634200
757,29314,"Kiełczowska",51.1457117100,17.1357537300
758,29317,"Kowieńska",51.1429343600,17.1344098300
759,29318,"Kowieńska",51.1429610300,17.1356792100
760,29316,"Żmudzka",51.1440083000,17.1409808300
761,29315,"Żmudzka",51.1446806500,17.1409566500
762,29124,"Gorlicka",51.1438095000,17.1193789900
763,29123,"Gorlicka",51.1439651400,17.1186928600
764,29304,"Zgorzelisko",51.1389264900,17.1306132600
765,29301,"Palacha",51.1404994500,17.1263193500
766,29302,"Palacha",51.1405715000,17.1264309300
767,29306,"Mroźna",51.1348601600,17.1384322200
770,326933,"Wilczyce - Szkoła",51.1297017900,17.1517250700
771,326934,"Wilczyce - Szkoła",51.1300589700,17.1506012500
774,326937,"Kiełczów - osiedle",51.1325622300,17.1725399000
775,326938,"Kiełczów - osiedle",51.1324111100,17.1716138900
776,326939,"Kiełczów - WODROL",51.1370493800,17.1771802600
777,326940,"Kiełczów - WODROL",51.1348946300,17.1755834500
779,23704,"Kasprowicza",51.1378651500,17.0536707600
780,23712,"Kasprowicza",51.1380070600,17.0537191700
781,11351,"HALLERA",51.0860710600,17.0125515300
782,11352,"HALLERA",51.0867284400,17.0114723100
783,11538,"Gajowicka",51.0886347900,17.0066463300
784,11537,"Gajowicka",51.0890964900,17.0067361200
785,12519,"KUŹNIKI (Stacja kolejowa)",51.1262151500,16.9550870400
786,12520,"KUŹNIKI (Stacja kolejowa)",51.1262355100,16.9548581600
788,12718,"KOZANÓW",51.1375588400,16.9688781200
789,17505,"Przybyły",51.1089846600,16.9171314200
790,17506,"Przybyły",51.1088700500,16.9187671100
791,18357,"Mokra",51.1714601300,16.8377438800
792,18358,"Mokra",51.1715619400,16.8373543400
793,10523,"Dmowskiego",51.1169654800,17.0236462200
794,10522,"Dmowskiego",51.1166325900,17.0237171200
798,18742,"PRACZE ODRZAŃSKIE",51.1742539400,16.9082498500
799,18743,"PRACZE ODRZAŃSKIE",51.1744289900,16.9076276000
800,18511,"Jędrzejowska",51.1583647700,16.9168876700
801,18512,"Jędrzejowska",51.1581384600,16.9175631500
803,24322,"SĘPOLNO",51.1139437200,17.1036990900
804,20921,"PL. GRUNWALDZKI",51.1119574400,17.0625496500
805,20922,"PL. GRUNWALDZKI",51.1120574500,17.0628862800
808,18741,"PRACZE ODRZAŃSKIE",51.1746860700,16.9064144500
809,12130,"Kołobrzeska",51.1215371800,16.9469938200
812,11729,"OPORÓW",51.0839290000,16.9709156700
813,110015,"Uniwersytet",51.1137545900,17.0322885900
814,110601,"Pomorska",51.1172336100,17.0316115400
815,110655,"Pomorska",51.1178954300,17.0308934600
816,120613,"Paulińska",51.1202896900,17.0354275900
817,120614,"Paulińska",51.1209707300,17.0350993300
818,120616,"DWORZEC NADODRZE",51.1248538300,17.0348736500
820,120666,"Słowiańska",51.1236244700,17.0412335800
821,120665,"Słowiańska",51.1240128000,17.0427107000
822,120626,"Jedności Narodowej",51.1215483000,17.0435518200
823,120624,"Na Szańcach",51.1193590500,17.0419311100
824,123008,"OSOBOWICKA (Cmentarz)",51.1350846600,17.0055331100
827,120670,"Wyszyńskiego",51.1219167500,17.0530296500
828,120669,"Wyszyńskiego",51.1223244700,17.0519629100
829,120852,"Prusa",51.1194763200,17.0573170800
830,120851,"Prusa",51.1198623800,17.0562503600
832,120854,"Piastowska",51.1153652900,17.0609685000
833,120853,"Piastowska",51.1162080000,17.0609890100
836,120826,"Bujwida",51.1136734200,17.0676557400
837,124421,"Mickiewicza",51.1085166800,17.0726607600
839,110024,"Hala Targowa",51.1126015000,17.0394897500
840,110023,"Hala Targowa",51.1127695100,17.0397359400
841,110021,"GALERIA DOMINIKAŃSKA",51.1085276100,17.0387922100
844,20327,"Kościuszki",51.0994126300,17.0451461500
846,120203,"pl. Zgody",51.1006393300,17.0531732500
847,110223,"DWORZEC GŁ. PKP",51.1007139500,17.0360707800
848,110232,"Renoma",51.1037838900,17.0307293200
849,110250,"Renoma",51.1042864100,17.0300933000
853,121005,"Joannitów",51.0933776900,17.0362072000
854,121008,"Gajowa",51.0919384600,17.0400436800
855,121007,"Gajowa",51.0917270400,17.0401052200
856,120205,"Na Niskich Łąkach",51.0977333300,17.0558803700
857,125007,"Park Wschodni",51.0848852000,17.0722915500
858,125008,"Park Wschodni",51.0851939600,17.0721274500
859,121009,"Prudnicka",51.0891998500,17.0451315000
860,121010,"Prudnicka",51.0900427600,17.0447006800
862,116406,"Braterska",51.0675833100,16.9994387300
863,116408,"Sąsiedzka",51.0667271900,16.9944933100
864,11308,"KRZYKI",51.0757394700,17.0076464900
865,111405,"Fadroma",51.0984093200,16.9954765200
866,111406,"Fadroma",51.0986091200,16.9969063500
867,111401,"Pereca",51.1010778400,17.0075234900
868,111402,"Pereca",51.1011171600,17.0080775100
869,110256,"pl. Orląt Lwowskich",51.1074836000,17.0224198700
870,110255,"pl. Orląt Lwowskich",51.1077807100,17.0222147000
871,24321,"SĘPOLNO",51.1138712400,17.1039946400
872,120804,"Górnickiego",51.1163268200,17.0559631700
873,120803,"Górnickiego",51.1162501300,17.0550195200
874,120814,"Reja",51.1124187900,17.0570093800
875,120813,"Reja",51.1128218300,17.0554092900
876,723971,"Bielany - MAKRO",51.0466739600,16.9703692700
879,9,"Zajezdnia Obornicka",51.1487374400,17.0210685900
882,12528,"Metalowców",51.1322485600,16.9563613100
883,12527,"Metalowców",51.1322913500,16.9565849600
884,10515,"Poznańska",51.1219902600,17.0124829500
885,18301,"LEŚNICA",51.1455383300,16.8703672200
886,20317,"Kościuszki",51.1000415800,17.0444163500
887,25305,"BROCHÓW (Stacja kolejowa)",51.0637473200,17.0824959800
889,24524,"Chełmońskiego",51.1037603000,17.0908703600
890,24525,"Piramowicza",51.1030638600,17.0957370100
891,12506,"PILCZYCE",51.1363248900,16.9498929700
892,29927,"Żmudzka",51.1453473100,17.1426858900
896,723954,"Wysoka-Radosna",51.0487255500,16.9999521600
897,723953,"Wysoka-Radosna",51.0487544000,17.0002200500
898,11728,"Fiołkowa",51.0930791900,16.9782840400
899,26326,"Malinowa",51.0667177400,17.0105562100
900,26325,"Malinowa",51.0669667400,17.0105973600
901,20341,"DWORCOWA",51.1000558900,17.0391382300
902,12322,"DH Astra",51.1278478600,16.9759912400
908,18387,"LEŚNICA",51.1447151500,16.8712568500
909,18310,"Płońskiego",51.1446192400,16.8673237400
910,18302,"LEŚNICA",51.1451806200,16.8719948600
911,18331,"Ratyń - skrzyżowanie",51.1299792900,16.8466710400
912,18325,"RATYŃ",51.1296803000,16.8606577700
913,18321,"Ratyń - skrzyżowanie",51.1295846700,16.8477604000
914,26323,"Zwycięska",51.0589179100,17.0068889100
915,26324,"Zwycięska",51.0589698600,17.0070559700
917,24534,"Spółdzielcza",51.1027866300,17.1027174900
918,12540,"Szybowcowa",51.1301180700,16.9660210200
919,11543,"Racławicka",51.0816957000,17.0006320000
920,11544,"Racławicka",51.0814048600,17.0002057700
921,11540,"Gajowicka",51.0876546200,17.0067966200
923,11373,"Wiśniowa",51.0832368700,17.0240315000
924,11374,"Wiśniowa",51.0844577800,17.0256820800
925,11369,"Sanocka",51.0932632800,17.0300793500
927,11371,"Uniwersytet Ekonomiczny",51.0902433500,17.0286277000
928,11375,"Jaworowa",51.0803377500,17.0212776300
932,18516,"Maślicka - Osiedle",51.1474924300,16.9477391900
934,24125,"Kowale (Stacja kolejowa)",51.1339367600,17.1022124300
935,24126,"Kowale (Stacja kolejowa)",51.1341685600,17.1016776000
938,121033,"Dyrekcyjna",51.0951846600,17.0333144100
939,24722,"Mikołowska",51.1111693100,17.1367838100
940,24721,"Mikołowska",51.1107977500,17.1368036600
941,16509,"Partynice",51.0613050000,16.9959718300
942,20909,"Katedra",51.1136232700,17.0513247700
943,10379,"Grabiszyńska",51.1022549400,17.0123390900
944,10378,"Grabiszyńska",51.1024615200,17.0145108900
948,11553,"Mielecka",51.0897803900,17.0001582400
949,26322,"Oboźna",51.0582983800,17.0325979100
950,26321,"Oboźna",51.0596915200,17.0324623800
951,18517,"Śliwowa",51.1549000800,16.9389934200
952,10535,"PL. JANA PAWŁA II",51.1122343800,17.0228064700
954,11326,"Hotel Wrocław",51.0977656800,17.0256877100
961,11362,"Wiśniowa",51.0843160800,17.0236254600
964,110654,"Pomorska",51.1180115000,17.0307452500
965,110602,"Pomorska",51.1172673500,17.0320013500
969,18327,"Kośnego1",51.1247949300,16.8635310600
972,911916,"Brzezinka Średzka",51.2163636700,16.8370405500
974,18329,"Ratyń - skrzyżowanie",51.1306630400,16.8475935500
977,20916,"PL. GRUNWALDZKI",51.1124589100,17.0608282000
978,10372,"pl. Orląt Lwowskich",51.1065124400,17.0217420800
979,18520,"Warmińska",51.1464748300,16.9401998300
980,18519,"Warmińska",51.1467358500,16.9383662400
981,18521,"Brodzka",51.1568793000,16.9229924000
982,11330,"Arena",51.0950282600,17.0272614900
983,24323,"Godebskiego",51.1137708800,17.0984612900
984,24324,"Godebskiego",51.1138679100,17.0987194000
985,24300,"Śniadeckich",51.1201109200,17.0779987400
987,24127,"Kowalska",51.1290113100,17.1136299400
988,24128,"Kowalska",51.1296578800,17.1131234000
989,120269,"DWORZEC GŁ. PKP",51.0996183100,17.0350583000
992,18346,"ŻAR",51.1497779800,16.8342710000
993,18518,"Brodzka",51.1576467400,16.9216401400
994,18530,"Brodzka",51.1581602600,16.9223663000
997,20322,"Komuny Paryskiej",51.1015229100,17.0474334700
999,25135,"Armii Krajowej",51.0866161500,17.0693027800
1000,11312,"KRZYKI",51.0743848600,17.0066998900
1002,11316,"KRZYKI",51.0745604600,17.0067135000
1003,10553,"DW. ŚWIEBODZKI",51.1087607500,17.0184974400
1004,110104,"Rynek",51.1119538700,17.0271183500
1006,18504,"Maślicka",51.1488387700,16.9455355700
1009,11310,"KRZYKI",51.0748836600,17.0065686100
1010,18515,"Maślicka - Osiedle",51.1482274400,16.9467456700
1011,120206,"Na Niskich Łąkach",51.0962619600,17.0567221800
1012,20723,"Damrota",51.1264885400,17.0548761000
1013,723966,"Bielany - PKP",51.0375729600,16.9773535600
1014,723965,"Bielany - PKP",51.0382056000,16.9753721500
1015,18306,"Krępicka - szkoła",51.1500133400,16.8604490700
1016,21120,"DWORZEC GŁ. PKP",51.0973055700,17.0347324100
1017,120622,"pl. Bema",51.1168715800,17.0419618100
1018,18736,"Marszowicka",51.1631676200,16.8785105900
1022,18528,"Brodnicka",51.1482167800,16.9307749700
1023,18529,"Brodnicka",51.1489517100,16.9304072100
1025,18708,"Główna",51.1629043700,16.8957229600
1026,11322,"EPI",51.0981847300,17.0304730000
1027,24122,"Działdowska",51.1331588800,17.1057941900
1028,24121,"Działdowska",51.1331716300,17.1054383500
1030,24110,"C.H. Korona",51.1421242700,17.0927085500
1031,20318,"pl. Wróblewskiego",51.1042237600,17.0483492600
1034,24727,"Volvo",51.1198228600,17.1145789000
1036,326111,"Szczodre - Szkoła",51.1981498100,17.1895061400
1037,20339,"DWORCOWA",51.1006011500,17.0392713100
1038,18704,"Wełniana",51.1608408700,16.9052291400
1039,21127,"Krynicka",51.0794074100,17.0503490200
1040,11720,"GRABISZYŃSKA (Cmentarz)",51.0896217000,16.9766622100
1041,11719,"GRABISZYŃSKA (Cmentarz)",51.0899037700,16.9766420300
1042,12306,"Małopanewska",51.1239023600,16.9868138100
1043,12305,"Małopanewska",51.1240537400,16.9874779200
1044,12508,"Bajana",51.1304830400,16.9669594000
1045,12507,"Bajana",51.1311920500,16.9657363200
1046,25145,"Blizanowicka",51.0758844300,17.0927620700
1047,25146,"Blizanowicka",51.0760609100,17.0924123800
1051,18532,"Królewiecka",51.1452643200,16.9464290700
1052,18531,"Królewiecka",51.1460958400,16.9448838300
1053,24129,"C.H. Korona",51.1404469700,17.0940870700
1059,911915,"Brzezinka Średzka",51.2160696800,16.8371138500
1063,18307,"Pustecka",51.1399633500,16.8539153800
1064,10119,"GALERIA DOMINIKAŃSKA",51.1089984000,17.0411773100
1065,21175,"Wiśniowa",51.0835491300,17.0264160100
1071,16500,"Skarbowców",51.0669985300,16.9912763800
1074,23519,"Pracze Widawskie",51.1776764800,17.0155968700
1077,326128,"Januszkowice",51.2212444400,17.2387714200
1078,326129,"Dobroszów",51.2162569100,17.2288534800
1079,326126,"Kępa",51.2385672900,17.2092203500
1080,326124,"Kępa - Skrzyżowanie",51.2413235400,17.1964784100
1081,326121,"Bierzyce",51.2357990800,17.1836842300
1082,326122,"Bierzyce",51.2359965200,17.1841714200
1083,326117,"Budziwojowice",51.2227981400,17.1884166300
1084,326177,"Długołęka - SELGROS",51.1833663900,17.1976337400
1085,326152,"Długołęka - Kościół",51.1735335600,17.1927902200
1086,326151,"Długołęka - Kościół",51.1736731700,17.1922384300
1087,326154,"Kamień I",51.1688015500,17.2134354800
1088,326155,"Kamień II",51.1667707900,17.2195909000
1089,326156,"Kamień II",51.1670425200,17.2191781300
1090,326158,"PIECOWICE",51.1444156300,17.2168718500
1091,326157,"PIECOWICE",51.1445061300,17.2171950400
1092,326159,"Bielawa",51.1599779000,17.2523268700
1093,326160,"Bielawa",51.1602025900,17.2523560700
1094,396166,"Raków - skrzyżowanie",51.1689523800,17.2771614000
1095,326164,"Borowa - Stacja PKP",51.1850658300,17.2799510500
1096,326163,"Borowa - Stacja PKP",51.1854433300,17.2799809200
1097,326166,"Borowa - szkoła",51.1891030000,17.2791788900
1098,326165,"Borowa - szkoła",51.1892917300,17.2792225000
1099,326168,"Borowa - skrzyżowanie",51.1945491900,17.2799998100
1100,326172,"Borowa - skrzyżowanie",51.1948561100,17.2791140000
1101,326167,"Borowa - skrzyżowanie",51.1956728700,17.2799609200
1102,326176,"Byków",51.1919661700,17.2398928800
1103,326175,"Byków",51.1908747100,17.2350403800
1106,326106,"Długołęka - skrzyżowanie",51.1787673000,17.1904503400
1113,26335,"Świt",51.0604797600,17.0257185600
1114,26336,"Świt",51.0608632600,17.0270292000
1119,21177,"SPISKA (Ośrodek sportu)",51.0831455300,17.0311058100
1120,21176,"SPISKA (Ośrodek sportu)",51.0835642600,17.0299742900
1123,911924,"Wilkszyn - Polna",51.1885620200,16.8665047300
1124,18723,"Wilkszyńska",51.1735436700,16.8866726600
1125,18706,"Główna",51.1631701300,16.8966747800
1128,18735,"Marszowicka",51.1630125700,16.8783571200
1129,18353,"Brzezińska",51.1496508400,16.8667172400
1132,18334,"Las Ratyński",51.1232748200,16.8330233700
1133,911903,"Gałów - PGR",51.1119135000,16.8166652900
1134,18326,"Kośnego1",51.1247121300,16.8636410200
1136,17507,"Graniczna",51.1087178700,16.9092042900
1137,12523,"METALOWCÓW (Ośrodek sportu)",51.1295893900,16.9549576600
1138,12504,"Metalowców",51.1324312000,16.9577751900
1139,18537,"Dworska",51.1437776400,16.9529776600
1140,12714,"Wiślańska",51.1363878900,16.9789074900
1141,12321,"DH Astra",51.1284218300,16.9756709700
1142,112206,"Kwiska",51.1252750000,16.9835144300
1143,12301,"Niedźwiedzia",51.1216977200,16.9933435700
1145,10503,"Młodych Techników",51.1130337800,17.0125979100
1149,17304,"Muchobór Wielki",51.0989253500,16.9415527700
1150,12705,"Modra",51.1377356100,16.9648839000
1151,11706,"FAT",51.0946277100,16.9812620600
1152,18524,"Turoszowska",51.1527705700,16.9473097800
1153,16724,"KLECINA (Stacja kolejowa)",51.0579643200,16.9878706100
1154,10377,"pl. Legionów",51.1041647100,17.0201090300
1155,11325,"Hotel Wrocław",51.0980482000,17.0254733100
1156,11530,"Żelazna",51.0961279600,17.0124964900
1157,11554,"Mielecka",51.0895219800,16.9996896400
1158,11539,"Gajowicka",51.0884453400,17.0054643500
1159,11376,"Jaworowa",51.0817118000,17.0231520600
1160,23302,"OSOBOWICE",51.1374777700,16.9936599100
1161,123006,"OSOBOWICKA (Cmentarz II)",51.1345367600,17.0109551100
1162,23112,"Łużycka",51.1362300800,17.0164017000
1163,123001,"most Osobowicki",51.1331533800,17.0264207700
1164,123002,"most Osobowicki",51.1330485300,17.0276312700
1165,23145,"Bezpieczna",51.1424594100,17.0256778100
1166,23147,"Bałtycka",51.1375866000,17.0306094400
1167,23505,"OSOBOWICE (Stacja kolejowa)",51.1654575200,16.9989984500
1168,23512,"Tymiankowa",51.1766331200,16.9916496600
1169,23514,"Zajączkowska",51.1928453600,16.9779146300
1170,23531,"Polanowicka",51.1700628700,17.0236699200
1171,20005042,"PSARY",51.1873110000,17.0308790000
1173,23162,"Mochnackiego",51.1422877500,17.0367516800
1174,12156,"Szkocka",51.1101418200,16.9688408000
1175,10703,"PL. STASZICA",51.1221422800,17.0307665800
1176,20905,"pl. Bema",51.1169782800,17.0433691300
1177,20711,"Dubois",51.1169492400,17.0342119600
1178,20903,"Ogród Botaniczny",51.1171567400,17.0514722200
1179,120805,"Piastowska",51.1157847500,17.0601889900
1180,24532,"Mickiewicza",51.1092717900,17.0747493600
1184,23715,"Czajkowskiego",51.1391643300,17.0651072100
1185,23717,"Koszarowa",51.1403086600,17.0701030500
1186,23719,"Poprzeczna",51.1466086000,17.0741987400
1188,24105,"Brücknera",51.1391682700,17.0808060300
1189,24124,"Tczewska",51.1314645800,17.1111700100
1190,29303,"Zgorzelisko",51.1383725500,17.1313198600
1191,29305,"Mroźna",51.1349244300,17.1379010400
1194,29112,"BIERUTOWSKA (Wiadukt)",51.1581934000,17.1465465800
1196,326107,"Szczodre - Trzebnicka",51.1904142300,17.1841942200
1197,326153,"Kamień I",51.1685296300,17.2135447200
1198,326112,"Szczodre - Szkoła",51.1982665000,17.1897638600
1199,326113,"Szczodre - stawy",51.2043229800,17.2049129300
1200,326118,"Budziwojowice",51.2230141100,17.1881019500
1201,326123,"Kępa - Skrzyżowanie",51.2409502100,17.1966281000
1202,326125,"Kępa",51.2383673200,17.2096065600
1203,326127,"Januszkowice",51.2210916500,17.2387281100
1204,326132,"Dąbrowica",51.2174722500,17.2174346300
1205,326130,"Dobroszów",51.2161582400,17.2285955700
1206,24115,"Gęsia",51.1320167700,17.0890709400
1208,24311,"Park Szczytnicki",51.1115466600,17.0830265300
1209,24523,"Chełmońskiego",51.1036518100,17.0909484200
1210,24526,"Piramowicza",51.1029892700,17.0969646500
1212,24720,"Kmieca",51.1052327000,17.1457403400
1213,24710,"Niedziałkowskiego",51.1095289200,17.1384195100
1214,11716,"Ostrowskiego",51.0957226000,16.9728473700
1215,26302,"Przystankowa",51.0715250900,17.0325755300
1216,26310,"Roweckiego",51.0507896000,17.0300235400
1217,26308,"Gałczyńskiego",51.0542845600,17.0322495300
1218,21125,"Kamienna",51.0849903800,17.0479730000
1219,26101,"Buforowa",51.0706058800,17.0537077300
1229,25110,"Armii Krajowej",51.0878336400,17.0683065300
1230,29312,"Poleska",51.1465301600,17.1290510900
1231,24507,"BISKUPIN",51.1009889400,17.1087868800
1232,11341,"Uniwersytet Ekonomiczny",51.0897680300,17.0267317900
1233,11372,"Uniwersytet Ekonomiczny",51.0900816400,17.0291803800
1236,20301,"Urząd Wojewódzki",51.1085221900,17.0502200000
1237,24317,"Stadion Olimpijski",51.1168254300,17.0900745800
1238,24318,"Stadion Olimpijski",51.1169679400,17.0902603700
1239,12153,"Wrocławski Park Technologiczny",51.1050638300,16.9707481600
1240,12150,"Wrocławski Park Technologiczny",51.1061153700,16.9706863800
1244,20931,"Katedra",51.1141993800,17.0507981200
1246,29518,"Białych Goździków",51.1568032100,17.1009474200
1247,29519,"Białych Goździków",51.1569269900,17.0993175900
1248,24101,"KROMERA",51.1322240600,17.0651489300
1249,21151,"TARNOGAJ",51.0777923300,17.0646699500
1250,18110,"Wschowska",51.1448632500,16.8818469500
1251,12505,"PILCZYCE",51.1364290200,16.9505078100
1252,121034,"Dyrekcyjna",51.0951512600,17.0340324800
1253,20316,"Na Niskich Łąkach",51.0966795600,17.0566469200
1255,29109,"Bierutowska",51.1537872200,17.1363615100
1258,29928,"Żmudzka",51.1454284000,17.1427060700
1260,16523,"Przyjaźni",51.0697348700,17.0040088200
1263,17712,"JERZMANOWO (Cmentarz I)",51.1241088600,16.8860090600
1264,17117,"Marchewkowa",51.0664376600,16.9741303100
1265,17118,"Marchewkowa",51.0666983500,16.9741725100
1266,12537,"Szybowcowa",51.1293877300,16.9652179400
1267,11338,"Jastrzębia",51.0846358300,17.0112074900
1268,11337,"Jastrzębia",51.0837239800,17.0100384700
1269,11318,"Sztabowa",51.0880624400,17.0143858000
1270,11317,"Sztabowa",51.0889321500,17.0146463700
1273,10108,"Rynek",51.1094083200,17.0264757300
1274,24533,"Spółdzielcza",51.1026601700,17.1024250500
1275,24520,"Monte Cassino",51.1056956200,17.1050499900
1276,24519,"Monte Cassino",51.1060319700,17.1055154300
1277,120821,"most Grunwaldzki",51.1101332700,17.0555734000
1278,10555,"Dmowskiego",51.1169898900,17.0256625400
1279,10556,"Dmowskiego",51.1162415800,17.0247245000
1282,16519,"Radio i Telewizja",51.0718578200,17.0060188100
1283,16520,"Radio i Telewizja",51.0718813600,17.0063211100
1284,16507,"Zimowa",51.0706458300,16.9987564800
1285,24320,"Moniuszki",51.1194907100,17.0827921400
1286,24319,"Moniuszki",51.1194327700,17.0816041200
1289,20900,"Ogród Botaniczny",51.1169011100,17.0503602800
1295,326142,"Brzezia Łąka - Główna",51.1231589100,17.2620092900
1296,326141,"Brzezia Łąka - Główna",51.1228741800,17.2615185700
1297,326144,"Kątna",51.1328090000,17.2836890000
1298,326143,"Kątna",51.1327490000,17.2838400000
1305,20730,"Mosty Warszawskie",51.1283829800,17.0538427900
1306,12149,"Szkocka",51.1091444900,16.9685528800
1307,12530,"Gądowianka",51.1201672100,16.9730231300
1308,12533,"Gądowianka",51.1192350200,16.9710863800
1309,12529,"Na Ostatnim Groszu",51.1225531600,16.9748399600
1312,120628,"Nowowiejska",51.1242394000,17.0449878900
1313,120627,"Nowowiejska",51.1243586600,17.0450289200
1314,120631,"Daszyńskiego",51.1263180700,17.0477574100
1315,120632,"Daszyńskiego",51.1267401900,17.0483523400
1318,23146,"Bezpieczna",51.1413600100,17.0263762300
1319,23727,"Sołtysowicka",51.1424517800,17.0709130900
1320,23728,"Sołtysowicka",51.1438147100,17.0713533200
1326,12319,"Hala Orbita",51.1323514000,16.9894391000
1327,12320,"Hala Orbita",51.1322068200,16.9897592300
1329,23105,"OSOBOWICKA (Cmentarz II)",51.1349043200,17.0091195400
